"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"C17orf76",0.134460231232692,-0.00381053692380952,1.71527118568147,0.0908445880601702,0.335251951141071,-5.0476931191236,"NOT"
"GRAMD1C",0.163292649410256,0.0143072264920635,1.71523344744524,0.0908515461910072,0.335251951141071,-5.04775454893305,"NOT"
"LRRC33",-0.195623152553205,-0.0215042293936508,-1.71473967424961,0.0909426278749074,0.335503837996402,-5.04855819254517,"NOT"
"ZNF613",0.0987057132044872,-0.0121350352126984,1.71466760265033,0.0909559285179737,0.335503837996402,-5.04867547541191,"NOT"
"IFI44",0.403843925951923,0.279073215952381,1.71441679019246,0.0910022278280686,0.335607977791186,-5.04908358997698,"NOT"
"H2BFS",0.262004222026282,0.0212329038507936,1.71426837051385,0.0910296348262256,0.335642416937667,-5.04932506832675,"NOT"
"CHST2",0.120893705709615,-0.0187482797809524,1.71358205731807,0.0911564568184452,0.336043330394808,-5.05044144892554,"NOT"
"CLOCK",0.18935004876891,0.00318659701111111,1.71334512547731,0.091200272525801,0.336138147309381,-5.05082675538099,"NOT"
"THG1L",-0.121338970294872,0.0124878098412698,-1.71318324853388,0.0912302183124509,0.336181816181727,-5.05108997702003,"NOT"
"GTPBP4",-0.148486683919872,-0.0668788271825397,-1.71298688203965,0.0912665552026528,0.336191494154936,-5.051409250185,"NOT"
"ALDOC",-0.18253536664359,-0.0312131207793651,-1.71297345117838,0.0912690409680956,0.336191494154936,-5.0514310862587,"NOT"
"FAM89B",-0.153239892349359,0.0183139132063492,-1.71233863150206,0.0913865959979056,0.336557773048591,-5.05246300580653,"NOT"
"RSNL2",-0.112023292507479,0.00228611192592592,-1.71170012088589,0.0915049599717324,0.336926885319108,-5.05350057189235,"NOT"
"FRMPD1",0.13479562121047,0.000310936465608461,1.71153722470489,0.091535177024427,0.336971353231422,-5.05376521798364,"NOT"
"GALNT3",0.331885701226852,0.134265792765432,1.71099036113056,0.0916366795410353,0.337278176967361,-5.05465350054109,"NOT"
"CTXN1",0.167629259314103,-0.0692954792222222,1.71079322512627,0.0916732923193187,0.337346093130678,-5.05497364916944,"NOT"
"PGS1",0.205320176215385,0.0957525533952381,1.71054663757916,0.091719106322669,0.337447835026718,-5.05537405949788,"NOT"
"XKR3",0.182619651849359,-0.0185188667063492,1.70987710888789,0.0918435942801127,0.337816544722259,-5.05646097763679,"NOT"
